n,handoff_strategy_name,inp_path,exists,size_bytes,node_section_exists,element_section_exists,node_entry_count,element_entry_count,scan_sequence_complete,cool_sequence_complete,step_final_cooling_exists,final_cooling_after_last_cool,final_cooling_controls_visible,heat_flux_entries_exist,all_expected_heat_sets_present,heat_order_text_verified,heat_order_note,n40_cool_initialInc_0p001_verified,n40_cool_initialInc_note,solver_output_count,verdict,notes
24,S3R49SCN_N24_B11_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B11_peeq_repair\J2D_S3R49SCN_N24_B11_peeq_repair.inp,True,84573,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R49SCN_N24_B12_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B12_peeq_repair\J2D_S3R49SCN_N24_B12_peeq_repair.inp,True,84573,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R49SCN_N24_B13_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B13_surfacet_repair\J2D_S3R49SCN_N24_B13_surfacet_repair.inp,True,84577,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R49SCN_N24_B14_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B14_surfacet_repair\J2D_S3R49SCN_N24_B14_surfacet_repair.inp,True,84577,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R49SCN_N24_B15_mises_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B15_mises_repair\J2D_S3R49SCN_N24_B15_mises_repair.inp,True,84574,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R49SCN_N24_B16_mises_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B16_mises_repair\J2D_S3R49SCN_N24_B16_mises_repair.inp,True,84574,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
40,S3R49SCN_N40_B01_strict_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B01_strict_guard\J2D_S3R49SCN_N40_B01_strict_guard.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B02_strict_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B02_strict_guard\J2D_S3R49SCN_N40_B02_strict_guard.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B03_strict_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B03_strict_guard\J2D_S3R49SCN_N40_B03_strict_guard.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B04_strict_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B04_strict_guard\J2D_S3R49SCN_N40_B04_strict_guard.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B05_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B05_two_stage\J2D_S3R49SCN_N40_B05_two_stage.inp,True,137978,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B06_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B06_two_stage\J2D_S3R49SCN_N40_B06_two_stage.inp,True,137978,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B07_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B07_two_stage\J2D_S3R49SCN_N40_B07_two_stage.inp,True,137978,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B08_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B08_two_stage\J2D_S3R49SCN_N40_B08_two_stage.inp,True,137978,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B09_median_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B09_median_guard\J2D_S3R49SCN_N40_B09_median_guard.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B10_median_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B10_median_guard\J2D_S3R49SCN_N40_B10_median_guard.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B11_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B11_peeq_repair\J2D_S3R49SCN_N40_B11_peeq_repair.inp,True,137980,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B12_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B12_peeq_repair\J2D_S3R49SCN_N40_B12_peeq_repair.inp,True,137980,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B13_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B13_surfacet_repair\J2D_S3R49SCN_N40_B13_surfacet_repair.inp,True,137984,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B14_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B14_surfacet_repair\J2D_S3R49SCN_N40_B14_surfacet_repair.inp,True,137984,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B15_mises_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B15_mises_repair\J2D_S3R49SCN_N40_B15_mises_repair.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R49SCN_N40_B16_mises_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N40S3R49SCN_N40_B16_mises_repair\J2D_S3R49SCN_N40_B16_mises_repair.inp,True,137981,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
