candidate_id,strategy_name,n,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,predicted_u2_guarded_score,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,strict_penalty_guard_score,penalty_repair_score,two_stage_guarded_score,two_stage_penalty_repair_score,no_penalty_worse_than_median_score,N24_maintenance_score,N40_u2_reward_retention_score,N40_penalty_repair_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,constrained_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,odd_even_transition_count,mean_signed_jump,jump_std_norm,edge_visit_early_fraction,center_visit_early_fraction,pred_rank_constrained_within_n,batch_option,handoff_strategy_name,teacher_validated,teacher_validation_status
R58_N40_C06313,N40_R58_N40_C06313_N40_u2_reward_retention_local_repair,40.0,N40_u2_reward_retention_local_repair,offline_mutation_or_pointer_proxy,N40_u2_reward_retention_local_repair,constrained_reward_balance,0.7119202044025157,0.7151023214307866,0.7119202044025157,0.7119202044025157,0.7119202044025157,0.713193051213824,0.712874839510997,0.7136703687680648,0.7130339453624105,0.7119202044025157,0.7135112629166511,0.7130339453624105,0.7127157336595834,0.6849818577648765,0.925706771860618,0.7128748395109968,0.7090566935543895,0.01297013585245019,0.026938346637639166,0.125,S3R44CNS_N40_B07_surfacet_guarded,"[0,3,5,7,9,11,13,15,17,19,24,34,36,38,32,30,28,26,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-24-34-36-38-32-30-28-26-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,d97f5f24b924530b,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08083309869456243,0.1,0.1,2.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B05_n40_u2retrepair,False,NOT_RUN
R58_N40_C03576,N40_R58_N40_C03576_N40_u2_reward_retention_local_repair,40.0,N40_u2_reward_retention_local_repair,offline_mutation_or_pointer_proxy,N40_u2_reward_retention_local_repair,constrained_reward_balance,0.7119202044025157,0.7151023214307866,0.7119202044025157,0.7119202044025157,0.7119202044025157,0.713193051213824,0.712874839510997,0.7136703687680648,0.7130339453624105,0.7119202044025157,0.7135112629166511,0.7130339453624105,0.7127157336595834,0.6849818577648765,0.925706771860618,0.7128748395109968,0.7060566935543895,0.015238736297972164,0.026938346637639166,0.1,S3R44CNS_N40_B01_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,34,36,38,32,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-24-26-28-30-34-36-38-32-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,d6a7df55f77df95f,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08083309869456243,0.1,0.1,4.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B06_n40_u2retrepair,False,NOT_RUN
R58_N40_C00716,N40_R58_N40_C00716_N40_penalty_repair_top,40.0,N40_penalty_repair_top,existing_pool_selection,N40_penalty_repair_top,constrained_reward_balance,0.6214465408805033,0.6241026881520353,0.6214465408805033,0.6214465408805033,0.6214465408805033,0.6225089997891162,0.6222433850619629,0.6229074218798459,0.6223761924255395,0.6214465408805033,0.6227746145162694,0.6223761924255395,0.6221105776983864,0.5981271407837446,0.9125575279421433,0.622243385061963,0.6225621227345468,0.009398632412761645,0.023319400096758702,0.475,S3R54CAL64_N40_B08_n40_strict_repair,"[0,2,5,7,9,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-23-25-27-29-31-33-35-37-39,8effde4fb1895f8e,0.0,1.0,0.08744247205785667,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.10333666116706638,0.1,0.0,43.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B07_n40_penalty_top,False,NOT_RUN
R58_N40_C00827,N40_R58_N40_C00827_N40_penalty_repair_top,40.0,N40_penalty_repair_top,existing_pool_selection,N40_penalty_repair_top,constrained_reward_balance,0.61796709344115,0.6225430303247792,0.6108517088257653,0.61796709344115,0.61796709344115,0.6176628528099862,0.6172052591216233,0.6190429933425308,0.6177186713504202,0.6108517088257653,0.6184762157291184,0.6174340559658047,0.616976462277442,0.5952996917547859,0.9092702169625246,0.6186283360447002,0.617683217701505,0.020633542139715043,0.022667401686364053,0.65,S3R54CAL64_N40_B02_n40_strict_top,"[25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,2,0,27,29,31,33,35,37,39]",25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-9-7-5-2-0-27-29-31-33-35-37-39,599db4efe4625099,0.6410256410256411,1.0,0.09072978303747534,0.6923076923076923,1.0,2.0,0.10256410256410256,0.02564102564102564,3.0,4.0,0.009204470742932281,0.13264452557968173,0.0,0.0,71.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B08_n40_penalty_top,False,NOT_RUN
R58_N40_C05361,N40_R58_N40_C05361_N40_penalty_repair_top,40.0,N40_penalty_repair_top,existing_pool_selection,N40_penalty_repair_top,constrained_reward_balance,0.6158647798742136,0.6190994938781584,0.6158647798742136,0.6158647798742136,0.6158647798742136,0.6171586654757915,0.6168351940753971,0.6176438725763833,0.6169969297755943,0.6158647798742136,0.617482136876186,0.6169969297755943,0.6166734583751998,0.5927686502177065,0.9270216962524654,0.616835194075397,0.6172233597558704,0.02098136626193635,0.02309612965650709,0.525,S3R54CAL64_N40_B30_mises_repair,"[0,2,5,7,9,11,13,15,17,19,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,35,37,39]",0-2-5-7-9-11-13-15-17-19-33-31-29-27-25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-35-37-39,5c68de5d40a2a69f,0.0,1.0,0.07297830374753451,0.5128205128205128,2.0,1.0,0.07692307692307693,0.05128205128205128,4.0,3.0,0.02564102564102564,0.08797227447036281,0.1,0.1,73.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B09_n40_penalty_top,False,NOT_RUN
R58_N40_C01644,N40_R58_N40_C01644_N40_penalty_repair_top,40.0,N40_penalty_repair_top,existing_pool_selection,N40_penalty_repair_top,constrained_reward_balance,0.6268553459119496,0.6299848659645466,0.6268553459119496,0.6268553459119496,0.6268553459119496,0.6281071539329884,0.6277942019277287,0.628576581940878,0.6279506779303585,0.6268553459119496,0.6284201059382482,0.6279506779303585,0.6276377259250989,0.6033195936139331,0.9243918474687706,0.6277942019277287,0.6149697443340404,0.005405778411444406,0.02353575229801652,0.05,S3R54CAL64_N40_B11_penalty_repair,"[0,2,3,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,5,1,21,23,25,27,29,31,33,35,37,39]",0-2-3-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-5-1-21-23-25-27-29-31-33-35-37-39,4c0745929566fc08,0.0,1.0,0.07560815253122946,0.5128205128205128,2.0,1.0,0.07692307692307693,0.05128205128205128,4.0,3.0,0.02564102564102564,0.09031913089322496,0.1,0.1,85.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B10_n40_penalty_top,False,NOT_RUN
R58_N40_C01169,N40_R58_N40_C01169_N40_penalty_repair_local_search,40.0,N40_penalty_repair_local_search,offline_mutation_or_pointer_proxy,N40_penalty_repair_local_search,constrained_reward_balance,0.7119202044025156,0.7151023214307864,0.7119202044025156,0.7119202044025156,0.7119202044025156,0.7131930512138239,0.7128748395109968,0.7136703687680646,0.7130339453624104,0.7119202044025156,0.713511262916651,0.7130339453624104,0.7127157336595833,0.6849818577648764,0.925706771860618,0.7128748395109967,0.7000566935543894,0.011528189868359802,0.026938346637639166,0.05,S3R39N2440B60_N40_B02_n40_u2_near,"[0,2,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,d23075235a46d076,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.09918749331043321,0.1,0.1,11.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B11_n40_penalty,False,NOT_RUN
R58_N40_C04342,N40_R58_N40_C04342_N40_penalty_repair_local_search,40.0,N40_penalty_repair_local_search,offline_mutation_or_pointer_proxy,N40_penalty_repair_local_search,constrained_reward_balance,0.7119202044025156,0.7151023214307864,0.7119202044025156,0.7119202044025156,0.7119202044025156,0.7131930512138239,0.7128748395109968,0.7136703687680646,0.7130339453624104,0.7119202044025156,0.713511262916651,0.7130339453624104,0.7127157336595833,0.6849818577648764,0.925706771860618,0.7128748395109967,0.7000566935543894,0.010957657946645261,0.026938346637639166,0.05,S3R54CAL64_N40_B09_penalty_repair,"[0,2,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,5505d4051bd3897c,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08763751586036361,0.1,0.1,16.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B12_n40_penalty,False,NOT_RUN
R58_N40_C01083,N40_R58_N40_C01083_N40_penalty_repair_local_search,40.0,N40_penalty_repair_local_search,offline_mutation_or_pointer_proxy,N40_penalty_repair_local_search,constrained_reward_balance,0.6702239723719678,0.6733534924245649,0.6702239723719678,0.6702239723719678,0.6702239723719678,0.6714757803930067,0.6711628283877469,0.6719452084008963,0.6713193043903768,0.6702239723719678,0.6717887323982663,0.6713193043903768,0.6710063523851171,0.6449534750155506,0.9243918474687706,0.6711628283877471,0.6583383707940587,0.0160538321943513,0.025270497356417287,0.05,S3R54CAL64_N40_B11_penalty_repair,"[0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,39,37]",0-2-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-39-37,c837f4079b3a3e5b,0.0,0.9487179487179487,0.07560815253122946,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,3.0,3.0,0.02432610124917817,0.08994505759191421,0.1,0.1,21.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B13_n40_penalty,False,NOT_RUN
R58_N40_C02155,N40_R58_N40_C02155_N40_penalty_repair_local_search,40.0,N40_penalty_repair_local_search,offline_mutation_or_pointer_proxy,N40_penalty_repair_local_search,constrained_reward_balance,0.6374810197663973,0.639716391232538,0.6162630710484486,0.6374810197663973,0.6374810197663973,0.632009783737469,0.6317862465908548,0.6344138394573902,0.6327467331128799,0.6162630710484486,0.6332942183199805,0.6318980151641619,0.6316744780175478,0.6135202405142028,0.9020381328073636,0.6360298363344445,0.6318423116796124,0.02537642528128579,0.02396077925219442,0.3,S3R54CAL64_N40_B06_n40_strict_repair,"[36,34,19,17,15,13,11,9,7,5,2,0,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",36-34-19-17-15-13-11-9-7-5-2-0-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,3832a9ba497d7f22,0.9230769230769231,1.0,0.09796186719263643,0.9743589743589743,1.0,2.0,0.07692307692307693,0.02564102564102564,3.0,3.0,0.0019723865877712033,0.16817672212394189,0.0,0.1,32.0,N40_focused_calibrated_penalty_repair_batch32,S3R58N40_N40_B14_n40_penalty,False,NOT_RUN
