n,handoff_strategy_name,inp_path,exists,size_bytes,node_section_exists,element_section_exists,node_entry_count,element_entry_count,scan_sequence_complete,cool_sequence_complete,step_final_cooling_exists,final_cooling_after_last_cool,final_cooling_controls_visible,heat_flux_entries_exist,all_expected_heat_sets_present,heat_order_text_verified,heat_order_note,n40_cool_initialInc_0p001_verified,n40_cool_initialInc_note,solver_output_count,verdict,notes
40,S3R59N40PR40_N40_B07_n40_no_median,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B07_n40_no_median\J2D_S3R59N40PR40_N40_B07_n40_no_median.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B08_n40_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B08_n40_penalty_repair\J2D_S3R59N40PR40_N40_B08_n40_penalty_repair.inp,True,137991,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B09_n40_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B09_n40_penalty_repair\J2D_S3R59N40PR40_N40_B09_n40_penalty_repair.inp,True,137991,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B10_n40_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B10_n40_penalty_repair\J2D_S3R59N40PR40_N40_B10_n40_penalty_repair.inp,True,137991,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B11_n40_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B11_n40_penalty_repair\J2D_S3R59N40PR40_N40_B11_n40_penalty_repair.inp,True,137991,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B12_n40_penalty_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B12_n40_penalty_top\J2D_S3R59N40PR40_N40_B12_n40_penalty_top.inp,True,137988,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B13_n40_penalty_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B13_n40_penalty_top\J2D_S3R59N40PR40_N40_B13_n40_penalty_top.inp,True,137988,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B14_n40_penalty_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B14_n40_penalty_top\J2D_S3R59N40PR40_N40_B14_n40_penalty_top.inp,True,137988,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B15_n40_penalty_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B15_n40_penalty_top\J2D_S3R59N40PR40_N40_B15_n40_penalty_top.inp,True,137988,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B16_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B16_n40_two_stage\J2D_S3R59N40PR40_N40_B16_n40_two_stage.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B17_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B17_n40_two_stage\J2D_S3R59N40PR40_N40_B17_n40_two_stage.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B18_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B18_n40_two_stage\J2D_S3R59N40PR40_N40_B18_n40_two_stage.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B19_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B19_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B19_n40_u2ret_repair.inp,True,137989,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B20_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B20_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B20_n40_u2ret_repair.inp,True,137989,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B21_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B21_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B21_n40_u2ret_repair.inp,True,137989,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B22_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B22_n40_u2ret_top\J2D_S3R59N40PR40_N40_B22_n40_u2ret_top.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B23_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B23_n40_u2ret_top\J2D_S3R59N40PR40_N40_B23_n40_u2ret_top.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R59N40PR40_N40_B24_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B24_n40_u2ret_top\J2D_S3R59N40PR40_N40_B24_n40_u2ret_top.inp,True,137986,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
