n,strategy_name,handoff_strategy_name,job_name,dataset_source,original_run23_candidate_id,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,final_step,final_frame_time,extracted_fields,teacher_validation_status,solver_audit_status,completion_status,odb_extraction_status,nonfatal_warning_flag,patched_after_cool_initialInc_failure,pred_reward_ET_F01,pred_reward_Ridge_F03,pred_reward_Ridge_F06,pred_reward_ET_F04,pred_reward_ET_F05,model_prediction_mean,model_prediction_std,pred_uncertainty_ET_F01_std,disagreement_ET_F01_vs_Ridge_F03,disagreement_ET_F01_vs_Ridge_F06,novelty_distance_to_combined108,nearest_existing_teacher_strategy,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,u2_rank_combined172_within_n,target_u2_score_combined172_rank,u2_cost_minmax_combined172_within_n,peeq_rank_combined172_within_n,target_peeq_score_combined172_rank,peeq_cost_minmax_combined172_within_n,surfaceT_rank_combined172_within_n,target_surfaceT_score_combined172_rank,surfaceT_cost_minmax_combined172_within_n,mises_rank_combined172_within_n,target_mises_score_combined172_rank,mises_cost_minmax_combined172_within_n,target_reward_combined172_u2_primary,u2_percentile_combined172_within_n,reward_percentile_combined172_within_n,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_new_best_u2_within_n,is_new_best_peeq_within_n,is_new_best_surfaceT_within_n,is_new_best_mises_within_n,is_new_best_combined_reward_within_n,rank_U2_run27_within_n,score_U2_run27_within_n,cost_u2_run27_within_n,rank_PEEQ_run27_within_n,score_PEEQ_run27_within_n,cost_peeq_run27_within_n,rank_SurfaceT_run27_within_n,score_SurfaceT_run27_within_n,cost_surfaceT_run27_within_n,rank_MISES_run27_within_n,score_MISES_run27_within_n,cost_mises_run27_within_n,reward_run27_u2_primary,rank_reward_run27_within_n,batch_name,N32_informed,native_validation_N,includes_N32_case,original_run33_candidate_id,surrogate_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance_to_combined172_plus_N32,metric_semantic_warning,legacy_compatibility_status,notes,rank_U2_run36_within_n,score_U2_run36_within_n,cost_u2_run36_within_n,rank_PEEQ_run36_within_n,score_PEEQ_run36_within_n,cost_peeq_run36_within_n,rank_SurfaceT_run36_within_n,score_SurfaceT_run36_within_n,cost_surfaceT_run36_within_n,rank_Mises_run36_within_n,score_Mises_run36_within_n,cost_mises_run36_within_n,reward_run36_u2_primary,rank_reward_run36_within_n,u2_rank_combined204_within_n,target_u2_score_combined204_rank,u2_cost_minmax_combined204_within_n,peeq_rank_combined204_within_n,target_peeq_score_combined204_rank,peeq_cost_minmax_combined204_within_n,surfaceT_rank_combined204_within_n,target_surfaceT_score_combined204_rank,surfaceT_cost_minmax_combined204_within_n,mises_rank_combined204_within_n,target_mises_score_combined204_rank,mises_cost_minmax_combined204_within_n,target_reward_combined204_u2_primary,reward_rank_combined204_within_n,combined204_pareto_flag_u2_peeq,combined204_pareto_flag_u2_peeq_surfaceT_mises
16,S3B20_N16_B01_surrogate_top,S3B20_N16_B01_surrogate_top,J2D_S3B20_N16_B01_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,10,14,12,7,5,3,1,9,11,13,15]",,,5.233794854575535e-05,0.1504488587379455,581672320.0,581.67232,579948352.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N16_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,12.0,0.6451612903225806,0.0486871072424758,4.0,0.9032258064516128,0.0498406985591613,11.0,0.6774193548387097,0.1113036904553374,28.5,0.1129032258064516,0.9615384615384616,0.6733870967741936,0.3548387096774194,0.7529880478087649,11.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,12.0,0.6857142857142857,0.04868710724248585,4.0,0.9142857142857143,0.04984069855915954,12.0,0.6857142857142857,0.11130369045533747,31.5,0.12857142857142856,0.9259259259259259,0.7035714285714286,11.0,False,False
16,S3B20_N16_B02_diversity_top,S3B20_N16_B02_diversity_top,J2D_S3B20_N16_B02_diversity_top,batch20_run14,,mutation,,,diversity_top,,"[1,9,11,13,15,0,2,4,6,8,10,12,14,7,5,3]",,,7.41247381483845e-05,0.163513496518135,581958912.0,581.958912,579947200.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N16_A03_greedy_maximin_distance,0.0,1.0,0.0,0.0,16.0,0.5161290322580645,0.1400936024857143,22.0,0.3225806451612903,0.4733979878984046,16.0,0.5161290322580645,0.1525873751947561,7.0,0.8064516129032258,0.2692307692307692,0.4919354838709678,0.4838709677419355,0.5288844621513943,17.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,17.0,0.5428571428571429,0.14009360248574323,25.0,0.3142857142857143,0.4733979878984019,17.0,0.5428571428571429,0.1525873751947561,8.0,0.8,0.25925925925925924,0.5100000000000001,17.0,False,True
16,S3B20_N16_B03_method_c_inspired,S3B20_N16_B03_method_c_inspired,J2D_S3B20_N16_B03_method_c_inspired,batch20_run14,,method_c_inspired,,,method_c_inspired,,"[0,15,7,11,3,5,9,13,1,2,4,12,10,8,6,14]",,,6.606194119740394e-05,0.1556378453969955,582991360.0,582.99136,579948032.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N16_A03_greedy_maximin_distance,0.0,1.0,0.0,0.0,14.0,0.5806451612903225,0.1062661306741691,16.0,0.5161290322580645,0.2180683341586251,24.0,0.2580645161290322,0.3013118955646314,13.5,0.5967741935483871,0.7692307692307693,0.536290322580645,0.4193548387096774,0.583665338645418,14.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,15.0,0.6,0.10626613067419112,18.0,0.5142857142857142,0.2180683341586233,27.0,0.2571428571428571,0.3013118955646314,15.5,0.5857142857142856,0.7407407407407407,0.5478571428571428,14.0,False,True
16,S3B20_N16_B04_surrogate_top,S3B20_N16_B04_surrogate_top,J2D_S3B20_N16_B04_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,14,12,10,7,5,3,1,9,11,13,15]",,,4.716870898846537e-05,0.1489115208387375,581447424.0,581.447424,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N16_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,6.0,0.8387096774193549,0.0269995580614084,1.0,1.0,0.0,8.0,0.7741935483870968,0.0789073375803224,22.5,0.3064516129032257,0.9230769230769232,0.8379032258064516,0.1612903225806451,0.9561752988047808,2.0,1.0,1.0,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,6.0,0.8571428571428572,0.026999558061413974,1.0,1.0,0.0,8.0,0.8,0.07890733758032249,25.5,0.30000000000000004,0.8888888888888888,0.8521428571428572,2.0,True,True
16,S3B20_N16_B05_surrogate_top,S3B20_N16_B05_surrogate_top,J2D_S3B20_N16_B05_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,14,12,10,7,1,3,5,9,11,13,15]",,,4.960947671861504e-05,0.1505033075809478,585404352.0,585.404352,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N16_A02_odd_even_interlaced,0.0,1.0,0.0,0.0,8.0,0.7741935483870968,0.0372398012539553,5.0,0.8709677419354839,0.0516059372697737,29.0,0.0967741935483871,0.648904295236427,22.5,0.3064516129032257,0.9230769230769232,0.7024193548387097,0.2258064516129032,0.7888446215139441,9.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,8.0,0.8,0.03723980125396306,5.0,0.8857142857142857,0.05160593726977109,33.0,0.08571428571428574,0.648904295236427,25.5,0.30000000000000004,0.8888888888888888,0.7207142857142858,9.0,False,False
24,S3B20_N24_B01_surrogate_top,S3B20_N24_B01_surrogate_top,J2D_S3B20_N24_B01_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,17,19,21,23]",,,7.634673784195911e-05,0.1602428555488586,586730944.0,586.730944,579944704.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N24_A02_odd_even_interlaced,0.0,1.0,0.0,0.0,19.0,0.6603773584905661,0.0619458554484491,26.0,0.5283018867924528,0.2741201019618254,48.0,0.1132075471698113,0.6026613965744401,49.0,0.0943396226415094,0.9090909090909092,0.5509433962264152,0.3396226415094339,0.6359281437125749,24.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,24.0,0.6461538461538461,0.0734303545962071,38.0,0.4307692307692308,0.27412010196182496,60.0,0.09230769230769231,0.6026613965744401,59.0,0.10769230769230764,0.9090909090909091,0.5207692307692309,35.0,False,False
24,S3B20_N24_B02_diversity_top,S3B20_N24_B02_diversity_top,J2D_S3B20_N24_B02_diversity_top,batch20_run14,,mutation,,,diversity_top,,"[3,5,7,9,11,13,15,17,19,21,23,0,2,4,6,8,10,12,14,16,18,20,22,1]",,,7.592932161060162e-05,0.1560772061347961,581836224.0,581.836224,579944512.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N24_A01_raster_left_to_right,0.0,1.0,0.0,0.0,18.0,0.679245283018868,0.0612342564757568,19.0,0.6603773584905661,0.1698791999964203,17.0,0.6981132075471699,0.0988405797101449,31.5,0.4245283018867924,0.8181818181818182,0.6646226415094341,0.320754716981132,0.7802395209580839,16.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,23.0,0.6615384615384615,0.07272746765558978,25.0,0.6307692307692307,0.16987919999641973,19.0,0.7230769230769231,0.09884057971014493,40.5,0.39230769230769236,0.8181818181818182,0.648076923076923,22.0,False,True
24,S3B20_N24_B03_method_c_inspired,S3B20_N24_B03_method_c_inspired,J2D_S3B20_N24_B03_method_c_inspired,batch20_run14,,method_c_inspired,,,method_c_inspired,,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,12,10,13,15,16,18,19,21,22]",,,0.0002536973042879,0.1650789976119995,584643072.0,584.643072,579944576.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N24_A03_greedy_maximin_distance,0.0,1.0,0.0,0.0,41.0,0.2452830188679244,0.3642879097545877,44.0,0.1886792452830188,0.3951393622463819,38.0,0.3018867924528302,0.3877536231884058,34.5,0.3679245283018868,0.8484848484848485,0.245754716981132,0.7547169811320755,0.248502994011976,44.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,53.0,0.19999999999999996,0.3720708666350753,56.0,0.15384615384615385,0.39513936224638285,49.0,0.2615384615384615,0.3877536231884058,43.5,0.34615384615384615,0.8484848484848485,0.20423076923076922,58.0,False,False
24,S3B20_N24_B04_surrogate_top,S3B20_N24_B04_surrogate_top,J2D_S3B20_N24_B04_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,23,21,19]",,,5.741682798543479e-05,0.1594105213880539,581725376.0,581.725376,579944832.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N24_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,6.0,0.9056603773584906,0.0296746992376495,25.0,0.5471698113207547,0.2532918336572465,13.0,0.7735849056603774,0.0874308300395256,52.5,0.0283018867924528,0.9696969696969696,0.7768867924528301,0.0943396226415094,0.922754491017964,6.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,9.0,0.8769230769230769,0.04155429078828443,35.0,0.4769230769230769,0.25329183365724744,15.0,0.7846153846153846,0.08743083003952569,64.0,0.03076923076923077,0.9696969696969697,0.7453846153846154,10.0,False,True
24,S3B20_N24_B05_surrogate_top,S3B20_N24_B05_surrogate_top,J2D_S3B20_N24_B05_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,4,8,2,6,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",,,9.08282927412074e-05,0.1536802798509597,581741824.0,581.741824,579944640.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N24_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,31.0,0.4339622641509434,0.0866335863394572,6.0,0.9056603773584906,0.1098986944531036,15.0,0.7358490566037736,0.0891238471673254,42.0,0.2264150943396226,0.8787878787878788,0.5481132075471699,0.5660377358490566,0.6323353293413174,25.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,37.0,0.4461538461538461,0.09781583617034546,9.0,0.8769230769230769,0.10989869445310237,17.0,0.7538461538461538,0.08912384716732542,51.5,0.22307692307692306,0.8787878787878788,0.551923076923077,31.0,False,False
40,S3B20_N40_B01_surrogate_top,S3B20_N40_B01_surrogate_top,J2D_S3B20_N40_B01_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",,,0.0001138904335675,0.1606883257627487,582971072.0,582.971072,579927616.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N40_A02_odd_even_interlaced,0.0,1.0,0.0,0.0,8.0,0.8679245283018868,0.0269246820678066,26.0,0.5283018867924528,0.2922071928762539,11.0,0.8113207547169812,0.1063388821519126,50.0,0.0754716981132075,0.717948717948718,0.7547169811320754,0.1320754716981132,0.7965417867435157,8.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,12.0,0.8307692307692307,0.02818447604099772,36.0,0.46153846153846156,0.29220719287625413,17.0,0.7538461538461538,0.10633888215191269,59.5,0.09999999999999998,0.717948717948718,0.7126923076923076,14.0,False,False
40,S3B20_N40_B02_diversity_top,S3B20_N40_B02_diversity_top,J2D_S3B20_N40_B02_diversity_top,batch20_run14,,mutation,,,diversity_top,,"[1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3]",,,8.922922461351845e-05,0.1550463587045669,585152448.0,585.152448,579926080.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N40_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,4.0,0.9433962264150944,0.0146985604565705,11.0,0.8113207547169812,0.1920752001510604,27.0,0.5094339622641509,0.2315878440451255,25.5,0.5377358490566038,0.4102564102564102,0.8533018867924528,0.0566037735849056,0.9170028818443804,3.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,6.0,0.9230769230769231,0.015974183003433295,17.0,0.7538461538461538,0.19207520015106,38.0,0.4307692307692308,0.2315878440451255,28.5,0.5769230769230769,0.41025641025641024,0.8226923076923078,6.0,False,True
40,S3B20_N40_B03_method_c_inspired,S3B20_N40_B03_method_c_inspired,J2D_S3B20_N40_B03_method_c_inspired,batch20_run14,,method_c_inspired,,,method_c_inspired,,"[0,39,19,29,9,14,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",,,0.0006816700476974,0.1621466130018234,585965568.0,585.965568,579926656.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N40_A03_greedy_maximin_distance,0.0,1.0,0.0,0.0,27.0,0.5094339622641509,0.308408960623045,30.0,0.4528301886792453,0.31808845125803,37.0,0.3207547169811321,0.2782750891118216,37.5,0.3113207547169812,0.5256410256410257,0.4693396226415095,0.490566037735849,0.4478386167146975,32.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,36.0,0.46153846153846156,0.3093043303927464,41.0,0.3846153846153846,0.3180884512580302,49.0,0.2615384615384615,0.2782750891118216,45.5,0.3153846153846154,0.5256410256410257,0.41884615384615387,44.0,False,False
40,S3B20_N40_B04_surrogate_top,S3B20_N40_B04_surrogate_top,J2D_S3B20_N40_B04_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",,,0.0001807131311579,0.1540584713220596,582236352.0,582.236352,579926464.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N40_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,16.0,0.7169811320754718,0.0600529211842678,7.0,0.8867924528301887,0.1745424618031671,8.0,0.8679245283018868,0.0641531620916473,33.0,0.3962264150943396,0.4871794871794871,0.7500000000000001,0.2830188679245283,0.790778097982709,9.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,21.0,0.6923076923076923,0.06126982561416223,13.0,0.8153846153846154,0.17454246180316724,12.0,0.8307692307692307,0.06415316209164737,38.0,0.4307692307692308,0.48717948717948717,0.7176923076923076,12.0,False,True
40,S3B20_N40_B05_surrogate_top,S3B20_N40_B05_surrogate_top,J2D_S3B20_N40_B05_surrogate_top,batch20_run14,,mutation,,,surrogate_top,,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,35,33,31,29,27,25,37,39]",,,0.0001120584784075,0.1585296392440796,582652032.0,582.652032,579927296.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N40_A04_method_c_u2_first_engineering,0.0,1.0,0.0,0.0,7.0,0.8867924528301887,0.026016465985846,18.0,0.679245283018868,0.2538954515005412,10.0,0.8301886792452831,0.0880204314114577,45.0,0.1698113207547169,0.6538461538461539,0.8037735849056604,0.1132075471698113,0.8564841498559078,4.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,11.0,0.8461538461538461,0.027277435782873363,28.0,0.5846153846153845,0.2538954515005418,16.0,0.7692307692307692,0.08802043141145775,53.0,0.19999999999999996,0.6538461538461539,0.7538461538461538,8.0,False,False
12,S3R19B28_N12_B01_surrogate_top,S3R19B28_N12_B01_surrogate_top,J2D_S3R19B28_N12_B01_surrogate_top,batch28_run20,,known_best_mutation,combined80_known_best_mutation,,surrogate_top,exploitation,"[1,11,9,7,5,3,2,0,4,6,8,10]",,,3.746341781152296e-05,0.1469832807779312,581021440.0,581.02144,579938496.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,S3B20_N12_B02_diversity_top,0.0,0.0,1.0,0.0,5.0,0.8709677419354839,0.1045182507535832,9.0,0.7419354838709677,0.1902998512620589,5.0,0.8709677419354839,0.0518762978344704,13.0,0.6129032258064516,0.2857142857142857,0.8322580645161292,0.1290322580645161,0.9684873949579832,4.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,6.0,0.8571428571428572,0.10451825075365008,9.0,0.7714285714285715,0.19029985126205984,5.0,0.8857142857142857,0.05187629783447048,14.0,0.6285714285714286,0.2857142857142857,0.8314285714285715,4.0,False,True
12,S3R19B28_N12_B02_u2_primary_top,S3R19B28_N12_B02_u2_primary_top,J2D_S3R19B28_N12_B02_u2_primary_top,batch28_run20,,known_best_mutation,combined80_known_best_mutation,,U2_primary_top,exploitation,"[1,5,7,9,11,3,0,2,4,6,8,10]",,,4.209233884466812e-05,0.1484188884496688,582993408.0,582.993408,579939520.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,S3B20_N12_B02_diversity_top,0.0,0.0,1.0,0.0,11.0,0.6774193548387097,0.1388060548255456,12.0,0.6451612903225806,0.2313121887635169,24.0,0.2580645161290322,0.4327227331157915,20.0,0.3870967741935484,0.8571428571428571,0.614516129032258,0.3225806451612903,0.6848739495798318,12.0,0.0,0.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,12.0,0.6857142857142857,0.13880605482563432,12.0,0.6857142857142857,0.23131218876351547,28.0,0.22857142857142854,0.43272273311579157,22.5,0.3857142857142857,0.8571428571428571,0.6249999999999999,13.0,False,False
12,S3R19B28_N12_B03_geometry_signal_top,S3R19B28_N12_B03_geometry_signal_top,J2D_S3R19B28_N12_B03_geometry_signal_top,batch28_run20,,known_best_mutation,combined80_known_best_mutation,,geometry_signal_top,diversity,"[1,6,5,10,3,8,7,2,9,0,11,4]",,,8.043792149692308e-05,0.1424328386783599,581134528.0,581.134528,579939328.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N12_A13_graph_pointer_policy_anti_odd_even_novelty,0.0,0.0,1.0,0.0,22.0,0.3225806451612903,0.4228432668650891,2.0,0.967741935483871,0.0603031461437539,9.0,0.7419354838709677,0.0737169979234648,15.5,0.532258064516129,0.75,0.5040322580645162,0.6774193548387096,0.5409663865546219,17.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,26.0,0.2857142857142857,0.42284326686535945,2.0,0.9714285714285714,0.06030314614375236,9.0,0.7714285714285715,0.07371699792346485,17.5,0.5285714285714286,0.75,0.4835714285714286,21.0,False,True
12,S3R19B28_N12_B04_method_c_inspired,S3R19B28_N12_B04_method_c_inspired,J2D_S3R19B28_N12_B04_method_c_inspired,batch28_run20,,known_best_mutation,combined80_known_best_mutation,,method_c_or_known_best_inspired,exploitation,"[1,9,11,7,5,3,0,2,4,6,8,10]",,,2.9964902523715864e-05,0.1453216075897216,582802304.0,582.802304,579939584.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,S3B20_N12_B02_diversity_top,0.0,0.0,1.0,0.0,2.0,0.967741935483871,0.0489745028309167,6.0,0.8387096774193549,0.1428292902211827,23.0,0.2903225806451612,0.3958147928408979,26.5,0.1774193548387096,0.8928571428571429,0.8346774193548387,0.032258064516129,0.9716386554621848,3.0,1.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,2.0,0.9714285714285714,0.04897450283094809,6.0,0.8571428571428572,0.1428292902211813,27.0,0.2571428571428571,0.3958147928408979,30.0,0.17142857142857137,0.8928571428571429,0.8371428571428572,3.0,True,True
16,S3R19B28_N16_B01_surrogate_top,S3R19B28_N16_B01_surrogate_top,J2D_S3R19B28_N16_B01_surrogate_top,batch28_run20,,known_best_mutation,combined80_known_best_mutation,,surrogate_top,exploitation,"[0,2,4,6,10,12,14,8,7,5,3,1,9,11,13,15]",,,5.09631609020289e-05,0.1490653306245803,581331328.0,581.331328,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,,,False,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,N16_A04_method_c_u2_first_engineering,0.0,0.0,1.0,0.0,11.0,0.6774193548387097,0.0429191844549174,2.0,0.967741935483871,0.004986533653788,4.0,0.9032258064516128,0.0621836653790483,22.5,0.3064516129032257,0.9230769230769232,0.739516129032258,0.3225806451612903,0.8346613545816731,6.0,0.0,1.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,11.0,0.7142857142857143,0.04291918445492627,2.0,0.9714285714285714,0.00498653365378539,4.0,0.9142857142857143,0.06218366537904839,25.5,0.30000000000000004,0.8888888888888888,0.765,6.0,False,True
