n,strategy_id,strategy_name,family,order_json,order_length,is_engineering_baseline,is_learned_or_proxy,policy_source,trained_policy_used,teacher_validated,notes
24,N24_A01,N24_A01_raster_left_to_right,raster,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A02,N24_A02_odd_even_interlaced,odd_even,"[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A03,N24_A03_greedy_maximin_distance,maximin,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A04,N24_A04_method_c_u2_first_engineering,method_c,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A05,N24_A05_center_out,center_out,"[11,12,10,13,9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A06,N24_A06_edge_in_alternating,edge_in,"[0,23,1,22,2,21,3,20,4,19,5,18,6,17,7,16,8,15,9,14,10,13,11,12]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A07,N24_A07_regular_jump_coprime,regular_jump,"[0,11,22,9,20,7,18,5,16,3,14,1,12,23,10,21,8,19,6,17,4,15,2,13]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A08,N24_A08_block_interleaved_quarters,block_interleaved,"[0,6,12,18,1,7,13,19,2,8,14,20,3,9,15,21,4,10,16,22,5,11,17,23]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A09,N24_A09_center_edge_alternating,center_edge,"[11,0,12,23,10,1,13,22,9,2,14,21,8,3,15,20,7,4,16,19,6,5,17,18]",24,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A10,N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,"[0,23,2,11,4,17,6,5,8,10,14,12,20,16,1,18,3,22,7,9,13,15,19,21]",24,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A11,N24_A11_graph_pointer_policy_diverse_01,graph_pointer_proxy,"[0,11,23,22,1,9,20,2,7,21,18,3,5,16,4,19,14,12,6,17,10,8,15,13]",24,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A12,N24_A12_graph_pointer_policy_diverse_02,graph_pointer_proxy,"[9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23,11,12,10,13]",24,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A13,N24_A13_graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,"[1,22,3,20,5,18,7,16,9,14,11,12,13,10,15,8,17,6,19,4,21,2,23,0]",24,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A14,N24_A14_graph_pointer_policy_u2first_proxy,graph_pointer_proxy,"[0,11,2,12,4,10,6,13,8,9,14,15,16,7,18,20,22,17,1,5,3,19,21,23]",24,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
24,N24_A15,N24_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,"[0,11,23,12,10,17,13,5,9,8,14,20,15,2,7,1,16,3,6,4,18,19,21,22]",24,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A01,N40_A01_raster_left_to_right,raster,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A02,N40_A02_odd_even_interlaced,odd_even,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A03,N40_A03_greedy_maximin_distance,maximin,"[0,39,19,29,9,14,24,34,4,2,6,11,16,21,26,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A04,N40_A04_method_c_u2_first_engineering,method_c,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A05,N40_A05_center_out,center_out,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A06,N40_A06_edge_in_alternating,edge_in,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A07,N40_A07_regular_jump_coprime,regular_jump,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A08,N40_A08_block_interleaved_quarters,block_interleaved,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A09,N40_A09_center_edge_alternating,center_edge,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",40,True,False,engineering_baseline,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A10,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,"[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",40,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A11,N40_A11_graph_pointer_policy_diverse_01,graph_pointer_proxy,"[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",40,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A12,N40_A12_graph_pointer_policy_diverse_02,graph_pointer_proxy,"[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",40,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A13,N40_A13_graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,"[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",40,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A14,N40_A14_graph_pointer_policy_u2first_proxy,graph_pointer_proxy,"[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",40,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
40,N40_A15,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,"[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",40,False,True,proxy_policy,False,False,true variable-N order design only; no CAE/INP/JNL generated
